"toUserId","fromUserId","freq"
814,783,1
814,802,1
814,818,1
814,835,1
814,891,1
814,907,1
814,979,1
814,1718,1
814,2591,1
814,2902,1
814,3185,1
814,3407,1
814,4469,1
814,4522,1
814,4778,1
814,4853,1
814,5067,1
814,5227,1
814,5546,1
814,6107,1
814,6125,1
814,6342,1
816,18,1
816,31,1
816,89,1
816,106,1
816,224,1
816,289,1
816,301,1
816,317,1
816,330,1
816,418,1
816,522,1
816,624,1
816,814,2
816,872,1
816,1050,1
816,1135,1
816,1328,1
816,1413,1
816,1432,1
816,1592,1
816,1671,1
816,1676,1
816,1836,1
816,1997,1
816,2264,1
816,2277,2
816,2529,1
816,2936,1
816,3025,1
816,3851,1
816,4102,1
816,4522,1
816,5156,1
816,5164,1
816,5218,1
816,5649,1
816,6139,1
816,6851,1
816,6930,1
816,7060,1
816,8259,1
816,8630,1
818,333,1
818,359,1
818,577,1
818,598,1
818,607,1
818,710,1
818,718,1
818,778,1
818,850,1
818,958,1
818,1120,1
818,1185,1
818,1280,1
818,1785,1
818,1887,1
818,1930,1
818,1945,1
818,2063,1
818,2625,1
818,2759,1
818,3144,1
818,3949,1
818,3990,1
818,4821,1
818,5107,1
818,5161,1
818,5324,1
818,6236,1
818,6249,1
818,6676,1
818,7296,1
835,113,1
835,145,1
835,165,1
835,283,1
835,490,1
835,502,1
835,532,1
835,547,1
835,555,1
835,618,1
835,888,1
835,957,1
835,963,1
835,1107,1
835,1203,1
835,1233,1
835,1235,1
835,1239,1
835,1257,1
835,1297,1
835,1364,1
835,1398,1
835,1477,1
835,1543,1
835,1551,1
835,1627,1
835,1789,1
835,1818,1
835,2026,1
835,2091,1
835,2229,1
835,2893,1
835,2963,1
835,2965,1
835,2966,1
835,2972,1
835,3448,1
835,3455,1
835,3565,1
835,3885,1
835,4424,1
835,5094,1
835,5144,1
835,5410,1
835,5530,1
835,5732,1
835,6289,1
835,6367,1
835,7181,1
835,7569,1
838,6,1
838,393,1
838,477,1
838,715,1
838,827,1
838,897,1
838,2103,1
838,2457,1
838,3667,1
838,4068,1
838,4216,1
838,4892,1
838,4902,1
838,5768,1
838,6686,1
838,7142,1
838,7780,1
838,7969,1
838,8809,1
847,11,1
847,22,2
847,29,1
847,43,1
847,70,3
847,80,1
847,102,1
847,189,1
847,191,1
847,195,1
847,206,1
847,288,1
847,317,1
847,322,1
847,341,1
847,346,1
847,357,1
847,377,1
847,388,2
847,394,1
847,418,2
847,521,1
847,532,1
847,554,1
847,564,1
847,569,1
847,589,1
847,592,1
847,609,1
847,617,1
847,618,1
847,624,1
847,659,1
847,668,1
847,710,1
847,733,1
847,752,1
847,854,1
847,882,1
847,884,1
847,895,1
847,897,2
847,920,1
847,922,1
847,949,1
847,970,1
847,977,1
847,1044,1
847,1101,1
847,1107,1
847,1212,1
847,1220,1
847,1268,2
847,1364,1
847,1367,1
847,1388,1
847,1422,1
847,1442,1
847,1469,1
847,1483,1
847,1509,1
847,1530,1
847,1575,1
847,1595,1
847,1643,1
847,1647,1
847,1673,1
847,1701,1
847,1702,1
847,1704,1
847,1765,1
847,1833,1
847,1879,1
847,1880,1
847,1984,1
847,2143,1
847,2246,1
847,2266,1
847,2439,1
847,2479,1
847,2480,1
847,2515,1
847,2591,1
847,2614,1
847,2636,1
847,2691,1
847,2719,2
847,2745,2
847,2902,1
847,2945,1
847,2950,1
847,3022,1
847,3034,1
847,3080,1
847,3208,1
847,3257,1
847,3419,2
847,3480,1
847,3534,1
847,3745,1
847,3760,3
847,3781,1
847,3787,1
847,3832,1
847,3886,1
847,3956,1
847,3969,2
847,4001,1
847,4055,1
847,4105,1
847,4118,1
847,4136,1
847,4199,1
847,4275,1
847,4373,1
847,4423,1
847,4450,3
847,4511,1
847,4572,1
847,4582,1
847,4583,1
847,4771,1
847,4791,1
847,4895,1
847,5050,1
847,5135,1
847,5151,1
847,5156,1
847,5198,1
847,5353,1
847,5387,1
847,5410,1
847,5460,1
847,5463,1
847,5513,1
847,5558,1
847,5588,1
847,5628,1
847,5684,1
847,5730,1
847,5842,1
847,5899,1
847,6002,1
847,6148,1
847,6187,1
847,6221,1
847,6227,2
847,6275,1
847,6507,1
847,6616,1
847,6693,1
847,6694,1
847,6743,1
847,6851,1
847,6882,1
847,6945,1
847,6991,1
847,7040,1
847,7140,1
847,7213,2
847,7292,1
847,7361,1
847,7566,1
847,7586,1
847,7644,2
847,7806,1
847,8035,1
847,8166,1
847,8242,1
847,8298,1
847,8391,1
847,8446,1
847,8561,1
847,8743,1
847,8751,1
847,8850,1
847,8878,1
847,8882,1
847,8902,1
891,71,1
891,707,1
891,1003,1
891,1519,1
895,13,1
895,18,3
895,40,1
895,42,2
895,46,2
895,47,1
895,54,2
895,57,3
895,60,2
895,63,1
895,70,1
895,90,1
895,129,1
895,131,1
895,133,1
895,135,1
895,136,1
895,141,2
895,144,1
895,174,1
895,178,2
895,180,1
895,192,2
895,220,1
895,248,2
895,254,1
895,267,1
895,301,2
895,308,1
895,314,1
895,316,1
895,337,1
895,356,1
895,383,1
895,384,1
895,388,3
895,389,1
895,414,2
895,418,2
895,432,2
895,438,2
895,481,1
895,493,1
895,511,1
895,522,6
895,526,1
895,564,3
895,569,2
895,587,1
895,589,2
895,591,1
895,610,2
895,612,1
895,613,1
895,614,1
895,623,1
895,624,1
895,650,1
895,663,1
895,664,2
895,682,1
895,690,1
895,721,2
895,726,1
895,727,1
895,737,1
895,759,2
895,763,2
895,785,1
895,809,1
895,810,1
895,837,1
895,847,2
895,848,2
895,859,1
895,863,1
895,865,1
895,879,1
895,897,1
895,901,1
895,903,1
895,913,1
895,981,1
895,984,4
895,993,2
895,1005,1
895,1009,1
895,1016,1
895,1038,1
895,1055,1
895,1056,1
895,1082,1
895,1085,1
895,1086,2
895,1093,1
895,1099,1
895,1105,1
895,1133,1
895,1146,1
895,1161,1
895,1176,1
895,1193,1
895,1205,2
895,1223,1
895,1234,1
895,1243,1
895,1268,5
895,1292,1
895,1300,2
895,1317,1
895,1362,1
895,1374,1
895,1400,1
895,1403,1
895,1427,1
895,1442,1
895,1443,3
895,1468,1
895,1500,1
895,1509,1
895,1543,2
895,1567,1
895,1574,1
895,1606,2
895,1613,1
895,1626,1
895,1647,1
895,1661,1
895,1671,2
895,1686,1
895,1696,1
895,1702,1
895,1710,1
895,1711,1
895,1727,2
895,1747,1
895,1754,1
895,1765,1
895,1769,1
895,1772,1
895,1803,1
895,1817,1
895,1824,1
895,1843,1
895,1852,3
895,1881,1
895,1904,1
895,1908,1
895,1917,1
895,1965,1
895,1966,1
895,1976,1
895,1985,1
895,1990,2
895,2012,1
895,2022,1
895,2108,1
895,2203,1
895,2335,1
895,2337,2
895,2338,1
895,2339,1
895,2353,1
895,2370,1
895,2385,1
895,2406,1
895,2428,1
895,2471,1
895,2473,1
895,2479,1
895,2490,1
895,2504,1
895,2525,2
895,2531,1
895,2546,1
895,2549,1
895,2553,1
895,2557,1
895,2564,1
895,2565,1
895,2578,1
895,2585,1
895,2611,1
895,2612,1
895,2620,1
895,2689,1
895,2691,1
895,2693,1
895,2719,1
895,2745,1
895,2774,1
895,2786,1
895,2807,1
895,2813,1
895,2830,1
895,2857,1
895,2883,1
895,2921,1
895,2924,1
895,2926,1
895,2934,1
895,2936,3
895,2939,1
895,2946,1
895,2955,1
895,2981,1
895,3007,1
895,3041,1
895,3067,1
895,3071,1
895,3077,1
895,3094,1
895,3122,1
895,3162,2
895,3181,1
895,3196,1
895,3212,1
895,3229,1
895,3275,1
895,3298,1
895,3335,1
895,3346,1
895,3356,1
895,3360,1
895,3364,1
895,3368,1
895,3371,1
895,3402,1
895,3419,4
895,3429,1
895,3430,1
895,3438,1
895,3442,1
895,3482,1
895,3525,1
895,3532,1
895,3564,1
895,3568,1
895,3595,1
895,3598,1
895,3604,1
895,3615,1
895,3654,1
895,3693,1
895,3697,1
895,3713,2
895,3723,2
895,3754,1
895,3792,1
895,3797,1
895,3845,1
895,3851,1
895,3853,1
895,3855,1
895,3872,1
895,3873,1
895,3877,1
895,3926,1
895,3977,1
895,3991,1
895,4020,1
895,4043,1
895,4077,1
895,4132,1
895,4139,1
895,4162,1
895,4163,1
895,4196,1
895,4199,1
895,4203,1
895,4271,2
895,4283,1
895,4310,1
895,4327,1
895,4369,1
895,4373,3
895,4423,1
895,4424,1
895,4432,1
895,4442,1
895,4499,1
895,4513,1
895,4543,1
895,4556,1
895,4572,1
895,4609,1
895,4623,1
895,4655,1
895,4669,1
895,4701,2
895,4733,1
895,4784,1
895,4818,1
895,4880,1
895,4882,1
895,4889,1
895,4981,1
895,5025,1
895,5039,1
895,5045,1
895,5050,2
895,5073,1
895,5074,1
895,5100,1
895,5104,1
895,5127,1
895,5131,1
895,5153,1
895,5156,1
895,5164,1
895,5171,1
895,5182,1
895,5190,1
895,5210,1
895,5231,1
895,5244,2
895,5250,1
895,5279,1
895,5290,1
895,5293,1
895,5336,1
895,5346,1
895,5381,1
895,5390,1
895,5413,1
895,5467,1
895,5471,1
895,5482,1
895,5551,1
895,5561,1
895,5596,1
895,5598,1
895,5630,1
895,5632,1
895,5664,1
895,5668,1
895,5673,1
895,5687,1
895,5697,1
895,5714,1
895,5717,1
895,5729,1
895,5746,1
895,5750,1
895,5764,1
895,5780,1
895,5793,1
895,5802,1
895,5804,1
895,5811,1
895,5829,1
895,5842,1
895,5915,1
895,5923,1
895,5927,1
895,5950,1
895,5951,1
895,5996,1
895,6016,1
895,6045,1
895,6065,1
895,6114,1
895,6133,1
895,6140,2
895,6144,2
895,6214,1
895,6247,2
895,6256,1
895,6266,1
895,6282,1
895,6289,1
895,6356,1
895,6381,1
895,6383,3
895,6448,1
895,6451,1
895,6454,2
895,6461,1
895,6492,1
895,6531,1
895,6579,1
895,6602,1
895,6625,1
895,6773,1
895,6822,1
895,6828,1
895,6847,1
895,6858,2
895,6864,2
895,6898,1
895,6907,1
895,6924,2
895,6945,1
895,6947,1
895,6970,1
895,6972,2
895,7064,1
895,7069,1
895,7157,1
895,7210,1
895,7237,1
895,7248,1
895,7288,1
895,7366,1
895,7400,1
895,7404,1
895,7436,2
895,7462,1
895,7472,1
895,7486,1
895,7493,1
895,7509,2
895,7537,1
895,7619,1
895,7623,1
895,7636,1
895,7655,1
895,7685,1
895,7786,2
895,7988,1
895,8278,1
895,8341,1
895,8481,1
895,8496,1
895,8566,1
895,8628,1
895,8770,1
895,8865,1
895,8904,1
898,70,1
898,164,1
898,196,1
898,317,1
898,461,1
898,788,1
898,1024,1
898,1235,1
898,1441,1
898,1650,1
898,1792,1
898,3176,1
898,3509,1
898,3744,1
898,4560,1
898,5095,1
898,6267,1
898,7047,1
898,7827,1
898,8216,1
899,51,1
899,70,1
899,243,1
899,377,1
899,457,1
899,469,1
899,1007,1
899,1048,1
899,1108,1
899,1180,1
899,1234,1
899,1367,1
899,1914,1
899,2190,1
899,2324,1
899,2955,1
899,4398,1
899,4424,1
899,4522,1
899,4662,1
899,5050,1
899,5164,2
899,5810,1
899,6241,1
899,6613,1
901,939,1
907,283,1
907,379,2
907,711,1
907,779,1
907,1190,1
907,2020,1
907,2187,1
939,7,2
939,26,1
939,143,1
939,448,1
939,457,1
939,494,1
939,542,1
939,838,1
939,847,2
939,1003,1
939,1016,1
939,1132,1
939,1380,1
939,2143,1
939,2229,1
939,2443,1
939,2444,1
939,2742,1
939,3584,1
939,3811,1
939,3832,1
939,4251,1
939,4729,1
939,4822,1
939,5533,1
939,5616,1
939,6227,1
939,6789,1
939,6870,1
939,7880,1
939,8404,1
949,131,1
949,389,1
949,984,1
949,1152,1
949,1308,1
949,1479,1
949,1706,1
949,1903,1
949,1951,1
949,1973,1
949,2217,1
949,2306,1
949,2479,1
949,2797,1
949,2877,1
949,3240,1
949,3258,1
949,3402,1
949,3572,1
949,3610,1
949,3649,1
949,3677,1
949,3863,1
949,4017,1
949,4059,1
949,4229,2
949,4855,1
949,5001,1
949,5285,1
949,7312,1
952,304,1
952,486,1
952,895,1
952,1696,1
952,1850,1
952,2044,1
952,2125,1
952,2745,1
952,2846,1
952,3059,1
952,3162,1
952,3210,1
952,3361,1
952,3513,1
952,3736,1
952,3873,1
952,4038,1
952,4121,1
952,4277,1
952,4669,1
952,5164,1
952,5417,1
952,5522,1
952,5589,1
952,6221,1
952,6314,1
952,6427,1
952,7327,1
952,7509,1
952,7983,1
952,8204,1
952,8261,1
958,723,1
958,1793,1
958,3064,1
958,3402,1
958,3490,1
958,3701,1
958,4669,1
958,5778,1
958,5845,1
958,6846,1
958,7883,1
958,8016,1
979,237,1
979,357,1
979,5377,1
980,504,1
980,848,1
980,870,1
980,1005,1
980,1305,1
980,1307,1
980,1364,1
980,1765,1
980,1871,1
980,1974,1
980,2059,1
980,2306,1
980,2321,1
980,2458,1
980,3621,1
980,3633,1
980,4122,1
980,4161,1
980,4472,1
980,5056,1
980,5233,1
980,5245,1
980,5413,1
980,5552,1
980,5787,1
980,5890,1
980,8768,1
980,8881,1
981,1453,1
981,1732,1
981,2154,1
981,2187,1
981,3264,1
981,3832,1
981,5192,1
997,125,1
997,247,1
997,304,1
997,317,2
997,395,1
997,414,1
997,458,1
997,552,1
997,736,1
997,751,1
997,806,1
997,818,1
997,863,1
997,869,1
997,895,2
997,1003,1
997,1107,1
997,1369,1
997,1403,1
997,1461,1
997,1496,1
997,1697,1
997,1755,1
997,1839,1
997,2187,2
997,2236,1
997,2239,2
997,2248,1
997,2443,1
997,2454,2
997,2466,1
997,2510,1
997,2588,1
997,2593,1
997,2655,3
997,2703,1
997,2747,1
997,2786,1
997,2799,1
997,2934,1
997,3018,1
997,3027,1
997,3342,1
997,3513,1
997,3551,1
997,3572,1
997,3607,1
997,3680,1
997,3710,1
997,3713,1
997,3720,1
997,3802,1
997,3811,1
997,3820,1
997,3979,1
997,4078,1
997,4257,1
997,4352,3
997,4412,1
997,4447,1
997,4514,1
997,4605,1
997,4656,1
997,4737,1
997,4787,1
997,4798,1
997,4821,1
997,4860,1
997,4861,1
997,5005,1
997,5050,1
997,5095,1
997,5165,2
997,5283,1
997,5298,1
997,5304,1
997,5416,1
997,5539,1
997,5747,1
997,5862,1
997,5878,1
997,5936,1
997,5995,1
997,6144,1
997,6159,1
997,6198,1
997,6220,1
997,6236,1
997,6267,1
997,6383,1
997,6723,1
997,6853,1
997,6888,1
997,6986,1
997,7065,1
997,7093,1
997,7283,1
997,7538,1
997,7639,1
997,7650,1
997,7699,1
997,7782,1
997,7826,1
997,7831,1
997,7834,1
997,7842,1
997,8062,1
997,8189,1
997,8261,1
997,8270,1
997,8317,1
997,8356,1
997,8363,1
997,8378,1
997,8606,1
997,8752,1
1013,203,1
1013,529,1
1013,1052,1
1013,1957,1
1013,2627,1
1013,2724,1
1013,2937,1
1013,3232,1
1013,3297,1
1013,3383,1
1013,4300,1
1013,4506,1
1013,4550,1
1013,4976,1
1017,1083,1
1017,1234,1
1017,1298,1
1017,1398,1
1017,1696,1
1017,2288,1
1017,3147,1
1017,3364,1
1017,3419,1
1017,3811,1
1017,4596,1
1017,4872,1
1017,4959,1
1017,5108,1
1017,5140,1
1017,5552,1
1017,5583,1
1017,6167,1
1018,38,1
1018,189,1
1018,254,1
1018,765,1
1018,828,1
1018,1003,1
1018,1159,1
1018,1671,1
1018,2454,1
1018,5050,1
1018,6494,1
1039,123,1
1039,1627,1
1039,4307,1
1039,5108,1
1039,7372,1
1043,3200,2
1043,4808,1
1050,5,1
1050,13,1
1050,26,1
1050,42,1
1050,295,1
1050,779,1
1050,925,1
1050,1036,1
1050,1132,1
1050,1268,1
1050,1332,1
1050,1334,1
1050,1361,1
1050,1383,1
1050,1875,1
1050,1975,1
1050,2059,1
1050,2148,1
1050,2220,2
1050,2473,1
1050,2524,1
1050,2551,1
1050,2553,1
1050,2614,1
1050,2665,1
1050,2783,1
1050,2929,1
1050,3017,1
1050,3224,1
1050,3335,1
1050,3360,1
1050,3481,1
1050,3508,1
1050,3604,1
1050,3634,1
1050,3638,1
1050,3697,1
1050,3723,1
1050,3787,1
1050,3839,1
1050,3930,1
1050,4072,1
1050,4132,1
1050,4136,1
1050,4221,1
1050,4265,1
1050,4437,1
1050,4459,1
1050,4508,1
1050,4715,1
1050,4728,1
1050,4888,1
1050,4915,1
1050,4965,1
1050,5022,1
1050,5192,1
1050,5299,1
1050,5373,1
1050,5530,1
1050,5610,1
1050,5751,1
1050,5810,1
1050,5968,1
1050,5983,1
1050,6058,1
1050,6144,1
1050,6175,1
1050,6211,1
1050,6326,1
1050,6434,1
1050,6486,1
1050,6589,1
1050,6615,1
1050,6638,1
1050,6804,1
1050,6879,1
1050,7379,1
1050,8848,1
1074,71,1
1074,651,1
1074,823,1
1074,920,1
1074,1043,1
1074,1063,1
1074,1428,1
1074,1633,1
1074,1696,1
1074,2593,1
1074,3770,1
1074,3811,2
1074,4223,1
1074,4339,1
1074,5110,1
1074,5552,1
1074,5583,1
1074,6383,1
1074,6477,1
1074,7135,2
1085,42,1
1085,88,1
1085,89,1
1085,267,1
1085,288,1
1085,341,1
1085,532,1
1085,587,1
1085,599,2
1085,651,1
1085,751,1
1085,821,1
1085,837,1
1085,895,2
1085,897,1
1085,1026,1
1085,1031,1
1085,1361,1
1085,1414,1
1085,1422,1
1085,1468,1
1085,1550,1
1085,1552,1
1085,1671,1
1085,1747,1
1085,1865,1
1085,1899,1
1085,1957,1
1085,2108,1
1085,2199,1
1085,2473,1
1085,3297,1
1085,3364,1
1085,3427,1
1085,3806,1
1085,4007,1
1085,4183,1
1085,4234,1
1085,4292,1
1085,4545,1
1085,4674,1
1085,5050,1
1085,5143,1
1085,5156,1
1085,5236,1
1085,5511,1
1085,5515,1
1085,5578,1
1085,5888,1
1085,6104,1
1085,6296,1
1085,7109,1
1085,7436,1
1085,7570,1
1085,7916,1
1085,7963,1
1085,8028,1
1085,8241,1
1085,8249,1
1085,8270,1
1085,8342,1
1085,8348,1
1085,8840,1
1085,8885,1
1091,43,1
1091,70,1
1091,111,1
1091,136,1
1091,165,1
1091,339,1
1091,563,1
1091,818,1
1091,821,1
1091,983,1
1091,1280,1
1091,1398,1
1091,1426,1
1091,1427,2
1091,2213,1
1091,2257,1
1091,2709,1
1091,2725,1
1091,3620,1
1091,3760,1
1091,4091,1
1091,4170,1
1091,4242,1
1091,5628,1
1091,5649,1
1091,6083,1
1091,6247,1
1091,7063,1
1091,7123,1
1091,7283,1
1091,7344,2
1091,7430,1
1091,7436,1
1091,7616,1
1091,7662,1
1091,7719,1
1091,7723,1
1091,7964,1
1091,8646,2
1106,65,1
1106,76,1
1106,141,1
1106,199,1
1106,220,1
1106,281,1
1106,389,1
1106,414,2
1106,428,1
1106,461,1
1106,569,1
1106,589,1
1106,682,2
1106,737,1
1106,777,1
1106,950,1
1106,955,1
1106,963,1
1106,1056,1
1106,1102,1
1106,1120,1
1106,1172,2
1106,1226,1
1106,1268,1
1106,1300,1
1106,1302,1
1106,1357,1
1106,1364,1
1106,1421,1
1106,1427,3
1106,1615,1
1106,1621,1
1106,1638,1
1106,1680,1
1106,1683,1
1106,1703,1
1106,1765,1
1106,1788,3
1106,1829,2
1106,1941,1
1106,2212,1
1106,2229,1
1106,2455,1
1106,2498,1
1106,2629,1
1106,2756,1
1106,2770,1
1106,2780,2
1106,2786,1
1106,2793,1
1106,2805,2
1106,2812,1
1106,2995,1
1106,3027,1
1106,3028,1
1106,3058,1
1106,3080,1
1106,3125,1
1106,3137,1
1106,3154,1
1106,3164,1
1106,3175,1
1106,3215,1
1106,3355,1
1106,3402,1
1106,3417,1
1106,3450,1
1106,3530,1
1106,3541,1
1106,3630,1
1106,3640,1
1106,3727,1
1106,3728,1
1106,3790,1
1106,3981,1
1106,4068,1
1106,4089,1
1106,4105,1
1106,4122,1
1106,4146,1
1106,4162,1
1106,4175,1
1106,4176,1
1106,4220,1
1106,4253,1
1106,4339,1
1106,4362,1
1106,4424,1
1106,4553,1
1106,4606,1
1106,4693,1
1106,4787,1
1106,4799,1
1106,4804,1
1106,4850,1
1106,4992,2
1106,5050,3
1106,5055,1
1106,5085,1
1106,5164,1
1106,5410,1
1106,5566,1
1106,5789,1
1106,5819,1
1106,5881,1
1106,6111,1
1106,6121,1
1106,6134,1
1106,6229,1
1106,6298,1
1106,6954,1
1106,7112,1
1106,7553,1
1106,8808,1
1106,8823,1
1106,8900,1
1108,51,1
1108,61,1
1108,283,1
1108,304,1
1108,414,1
1108,501,1
1108,592,1
1108,674,1
1108,1050,1
1108,1275,1
1108,1373,1
1108,1398,1
1108,1454,1
1108,1517,1
1108,1550,1
1108,1639,1
1108,1707,1
1108,1975,1
1108,2576,1
1108,6362,1
1149,178,1
1149,288,1
1149,432,1
1149,721,1
1149,751,1
1149,993,1
1149,1173,1
1149,1357,1
1149,1407,1
1149,1543,1
1149,1976,1
1149,2019,1
1149,2324,1
1149,2908,1
1149,3017,1
1149,3455,2
1149,3851,1
1149,3926,1
1149,4456,1
1149,4701,1
1149,5164,2
1149,6029,2
1149,6851,1
1149,7304,1
1149,8025,2
1149,8335,1
1176,1549,1
1184,424,1
1184,658,1
1184,3610,1
1184,3656,1
1184,4073,1
1184,4173,1
1184,4305,1
1194,1,1
1194,5,1
1194,49,1
1194,320,1
1194,360,1
1194,388,1
1194,602,1
1194,671,1
1194,718,1
1194,727,1
1194,759,1
1194,767,1
1194,768,1
1194,799,1
1194,819,1
1194,884,1
1194,919,1
1194,986,1
1194,997,1
1194,1027,1
1194,1133,1
1194,1165,1
1194,1175,1
1194,1180,1
1194,1255,1
1194,1277,1
1194,1328,1
1194,1340,1
1194,1356,1
1194,1468,1
1194,1501,1
1194,1530,1
1194,1574,1
1194,1745,1
1194,1763,1
1194,1795,1
1194,1806,1
1194,1838,1
1194,2085,1
1194,2204,1
1194,2222,1
1194,2229,1
1194,2246,2
1194,2276,1
1194,2281,1
1194,2406,1
1194,2426,1
1194,2458,1
1194,2507,1
1194,2553,1
1194,2637,1
1194,2646,1
1194,2678,1
1194,3002,1
1194,3235,1
1194,3455,1
1194,3741,1
1194,3873,1
1194,4033,1
1194,4086,1
1194,4124,1
1194,4154,1
1194,4164,1
1194,4231,1
1194,4412,1
1194,4418,1
1194,4443,1
1194,4450,1
1194,4532,1
1194,4656,1
1194,4728,1
1194,4789,1
1194,4992,1
1194,4996,1
1194,5031,1
1194,5050,3
1194,5282,1
1194,5303,1
1194,5463,1
1194,5477,1
1194,5489,1
1194,5526,1
1194,5701,1
1194,5950,1
1194,5953,1
1194,6016,2
1194,6038,1
1194,6111,1
1194,6149,1
1194,6214,1
1194,6218,1
1194,6487,1
1194,6561,1
1194,6563,1
1194,6593,1
1194,6754,1
1194,6842,2
1194,7032,1
1194,7042,1
1194,7161,1
1194,7271,1
1194,7379,1
1194,7441,1
1194,7471,1
1194,7481,1
1194,7513,1
1194,7603,1
1194,7614,1
1194,7728,1
1194,7731,1
1194,8047,1
1194,8166,1
1194,8224,1
1194,8252,1
1194,8288,1
1194,8307,1
1194,8865,1
1196,816,1
1196,1139,1
1196,2458,1
1196,2557,1
1196,3630,1
1196,3826,1
1196,4583,1
1196,5033,1
1196,5131,1
1196,8796,1
1207,1472,1
1207,3170,1
1207,4240,1
1212,11,1
1212,24,1
1212,33,1
1212,54,1
1212,60,1
1212,76,1
1212,89,1
1212,141,1
1212,176,1
1212,186,1
1212,205,1
1212,216,1
1212,317,2
1212,359,3
1212,373,1
1212,382,1
1212,393,1
1212,394,1
1212,403,1
1212,439,1
1212,453,1
1212,547,2
1212,552,1
1212,571,1
1212,589,2
1212,624,1
1212,650,1
1212,651,1
1212,665,1
1212,702,1
1212,721,1
1212,737,1
1212,748,1
1212,770,1
1212,778,1
1212,796,2
1212,800,2
1212,847,1
1212,860,1
1212,862,1
1212,868,1
1212,884,1
1212,895,1
1212,897,2
1212,963,1
1212,981,1
1212,984,1
1212,997,1
1212,1002,1
1212,1013,1
1212,1031,1
1212,1043,1
1212,1065,1
1212,1074,1
1212,1084,1
1212,1092,1
1212,1097,1
1212,1107,1
1212,1108,1
1212,1117,1
1212,1123,1
1212,1140,1
1212,1155,1
1212,1161,1
1212,1163,1
1212,1181,1
1212,1183,2
1212,1187,1
1212,1243,1
1212,1268,1
1212,1275,1
1212,1291,1
1212,1304,1
1212,1364,1
1212,1374,1
1212,1376,1
1212,1382,2
1212,1403,1
1212,1424,1
1212,1430,1
1212,1435,1
1212,1447,1
1212,1509,2
1212,1513,1
1212,1520,1
1212,1533,1
1212,1569,1
1212,1585,1
1212,1621,2
1212,1635,1
1212,1638,1
1212,1671,2
1212,1687,1
1212,1694,1
1212,1735,1
1212,1781,2
1212,1793,3
1212,1803,1
1212,1822,1
1212,1839,1
1212,1840,1
1212,1852,1
1212,1869,1
1212,1870,1
1212,1882,1
1212,1892,1
1212,1911,1
1212,1918,1
1212,1940,1
1212,1942,1
1212,1963,2
1212,1992,1
1212,1999,1
1212,2009,1
1212,2016,1
1212,2042,1
1212,2063,1
1212,2067,1
1212,2086,1
1212,2108,1
1212,2118,1
1212,2144,1
1212,2184,1
1212,2235,1
1212,2239,2
1212,2271,1
1212,2281,1
1212,2331,1
1212,2346,1
1212,2356,1
1212,2374,1
1212,2375,1
1212,2389,1
1212,2396,1
1212,2414,1
1212,2420,2
1212,2423,1
1212,2483,1
1212,2538,1
1212,2550,1
1212,2556,1
1212,2587,3
1212,2599,1
1212,2636,1
1212,2657,1
1212,2674,1
1212,2677,1
1212,2691,1
1212,2750,1
1212,2757,1
1212,2786,3
1212,2806,1
1212,2819,1
1212,2886,1
1212,2889,1
1212,2890,1
1212,2892,1
1212,2905,1
1212,2978,1
1212,2981,3
1212,2983,1
1212,2987,2
1212,3001,1
1212,3013,1
1212,3015,1
1212,3021,1
1212,3044,1
1212,3084,1
1212,3137,1
1212,3162,1
1212,3170,2
1212,3240,1
1212,3279,1
1212,3315,1
1212,3347,1
1212,3357,1
1212,3363,1
1212,3377,1
1212,3382,1
1212,3433,1
1212,3438,2
1212,3452,2
1212,3475,1
1212,3481,1
1212,3493,1
1212,3513,1
1212,3546,1
1212,3554,3
1212,3568,1
1212,3595,1
1212,3599,1
1212,3607,1
1212,3667,2
1212,3680,1
1212,3741,1
1212,3781,3
1212,3789,1
1212,3800,1
1212,3811,1
1212,3824,1
1212,3838,1
1212,3844,3
1212,3851,1
1212,3853,1
1212,3871,1
1212,3873,1
1212,3889,1
1212,3901,1
1212,3915,2
1212,3930,2
1212,3960,1
1212,3981,1
1212,4101,1
1212,4146,1
1212,4167,1
1212,4184,1
1212,4233,1
1212,4256,1
1212,4263,1
1212,4298,1
1212,4301,1
1212,4307,1
1212,4325,1
1212,4349,3
1212,4372,1
1212,4399,2
1212,4447,1
1212,4455,1
1212,4494,2
1212,4592,1
1212,4615,1
1212,4669,1
1212,4681,1
1212,4703,1
1212,4722,1
1212,4740,1
1212,4755,1
1212,4787,1
1212,4810,1
1212,4845,1
1212,4855,1
1212,4879,1
1212,4892,1
1212,4919,1
1212,4920,1
1212,4922,1
1212,4980,1
1212,5039,1
1212,5041,1
1212,5046,1
1212,5047,1
1212,5050,3
1212,5061,1
1212,5095,1
1212,5116,1
1212,5137,1
1212,5143,1
1212,5148,3
1212,5156,1
1212,5173,1
1212,5199,1
1212,5224,1
1212,5227,1
1212,5252,1
1212,5257,1
1212,5335,1
1212,5356,1
1212,5358,1
1212,5364,1
1212,5412,1
1212,5439,1
1212,5446,1
1212,5459,1
1212,5472,2
1212,5495,1
1212,5513,1
1212,5539,1
1212,5582,1
1212,5594,1
1212,5613,1
1212,5637,1
1212,5732,1
1212,5768,1
1212,5823,1
1212,5826,1
1212,5837,1
1212,5844,1
1212,5887,1
1212,5888,1
1212,5892,1
1212,5937,1
1212,5952,1
